sub_id,user_id,plan,mrr,start_date,end_date
3856,3856,growth,99.0,2024-01-05,
3857,3857,starter,29.0,2023-06-15,2024-01-11
3858,3858,enterprise,349.0,2023-07-29,2024-02-24
3859,3859,free,0.0,2023-07-11,2023-09-09
3860,3860,starter,29.0,2023-01-31,2024-03-26
3861,3861,free,0.0,2023-08-09,2024-01-06
3862,3862,free,0.0,2023-02-05,2023-03-07
3863,3863,free,0.0,2023-02-02,2023-03-04
3864,3864,starter,29.0,2023-03-07,2023-10-03
3865,3865,growth,99.0,2023-08-31,2023-09-30
3866,3866,starter,29.0,2023-07-28,2024-02-23
3867,3867,starter,29.0,2023-08-21,2024-05-17
3868,3868,free,0.0,2023-08-23,2023-10-22
3869,3869,growth,99.0,2023-10-26,2024-02-23
3870,3870,free,0.0,2023-01-17,2023-03-18
3871,3871,starter,29.0,2023-10-11,2024-02-08
3872,3872,free,0.0,2023-06-06,2023-11-03
3873,3873,growth,99.0,2023-11-05,2024-05-03
3874,3874,growth,99.0,2023-12-04,
3875,3875,growth,99.0,2023-08-29,2024-04-25
3876,3876,free,0.0,2023-11-03,2024-04-01
3877,3877,free,0.0,2023-10-11,2023-11-10
3878,3878,enterprise,349.0,2024-03-13,
3879,3879,free,0.0,2023-08-06,2023-09-05
3880,3880,free,0.0,2023-04-19,2023-08-17
3881,3881,free,0.0,2023-10-16,2023-12-15
3882,3882,free,0.0,2023-06-06,2023-09-04
3883,3883,enterprise,349.0,2023-02-18,2023-05-19
3884,3884,free,0.0,2024-01-02,2024-03-02
3885,3885,free,0.0,2023-02-03,2023-04-04
3886,3886,growth,99.0,2023-12-18,2024-05-16
3887,3887,free,0.0,2023-08-04,2024-01-01
3888,3888,starter,29.0,2023-11-07,2023-12-07
3889,3889,free,0.0,2023-10-28,2024-03-26
3890,3890,free,0.0,2024-01-08,2024-02-07
3891,3891,free,0.0,2023-06-17,2023-07-17
3892,3892,enterprise,349.0,2023-09-03,2024-05-30
3893,3893,growth,99.0,2023-06-15,2023-07-15
3894,3894,free,0.0,2023-10-11,2024-01-09
3895,3895,starter,29.0,2023-11-03,2024-04-01
3896,3896,free,0.0,2023-02-05,2023-03-07
3897,3897,growth,99.0,2024-01-26,
3898,3898,free,0.0,2023-12-26,2024-03-25
3899,3899,free,0.0,2023-10-18,2023-12-17
3900,3900,free,0.0,2023-02-12,2023-08-11
3901,3901,starter,29.0,2023-12-12,2024-06-09
3902,3902,free,0.0,2023-08-09,2024-02-05
3903,3903,free,0.0,2023-03-27,2023-05-26
3904,3904,growth,99.0,2023-04-25,2023-09-22
3905,3905,free,0.0,2023-02-06,2023-07-06
3906,3906,free,0.0,2023-07-29,2023-08-28
3907,3907,starter,29.0,2023-09-20,2023-10-20
3908,3908,free,0.0,2023-07-30,2024-06-24
3909,3909,starter,29.0,2024-01-22,
3910,3910,free,0.0,2023-05-26,2023-06-25
3911,3911,free,0.0,2023-11-21,2024-04-19
3912,3912,free,0.0,2023-04-01,2023-06-30
3913,3913,free,0.0,2023-11-09,2023-12-09
3914,3914,starter,29.0,2023-01-07,2023-12-03
3915,3915,enterprise,349.0,2024-02-24,2024-03-25
3916,3916,free,0.0,2023-09-29,2023-10-29
3917,3917,free,0.0,2023-02-06,2023-05-07
3918,3918,free,0.0,2023-09-19,2023-10-19
3919,3919,free,0.0,2024-03-24,
3920,3920,free,0.0,2023-09-09,2023-11-08
3921,3921,free,0.0,2024-01-13,
3922,3922,free,0.0,2023-05-14,2023-06-13
3923,3923,free,0.0,2023-04-22,2023-06-21
3924,3924,free,0.0,2023-01-21,2023-04-21
3925,3925,enterprise,349.0,2023-01-01,2023-08-29
3926,3926,starter,29.0,2023-07-28,2023-09-26
3927,3927,free,0.0,2023-12-28,2024-02-26
3928,3928,free,0.0,2023-09-04,2023-12-03
3929,3929,starter,29.0,2023-06-13,2023-10-11
3930,3930,starter,29.0,2023-05-03,2023-08-01
3931,3931,free,0.0,2023-09-25,2023-11-24
3932,3932,enterprise,349.0,2023-07-04,2023-11-01
3933,3933,starter,29.0,2023-08-04,2023-11-02
3934,3934,free,0.0,2023-07-03,2023-08-02
3935,3935,free,0.0,2024-02-03,2024-05-03
3936,3936,free,0.0,2023-02-11,2023-06-11
3937,3937,free,0.0,2024-01-23,2024-04-22
3938,3938,free,0.0,2023-03-02,2023-05-01
3939,3939,free,0.0,2024-03-05,
3940,3940,free,0.0,2024-02-03,2024-03-04
3941,3941,enterprise,349.0,2024-01-20,
3942,3942,free,0.0,2023-09-01,2023-10-01
3943,3943,free,0.0,2023-10-06,2023-12-05
3944,3944,free,0.0,2023-12-03,2024-02-01
3945,3945,starter,29.0,2023-01-08,2023-11-04
3946,3946,growth,99.0,2023-06-29,2023-10-27
3947,3947,free,0.0,2023-11-13,2024-01-12
3948,3948,free,0.0,2023-03-04,2023-06-02
3949,3949,starter,29.0,2023-07-24,2023-08-23
3950,3950,starter,29.0,2024-02-15,
3951,3951,free,0.0,2023-04-11,2023-05-11
3952,3952,enterprise,349.0,2023-08-07,
3953,3953,growth,99.0,2024-01-05,
3954,3954,free,0.0,2023-03-24,2023-06-22
3955,3955,starter,29.0,2023-10-10,2024-01-08
3956,3956,free,0.0,2023-12-27,2024-02-25
3957,3957,free,0.0,2023-08-15,2023-09-14
3958,3958,free,0.0,2023-02-18,2023-07-18
3959,3959,free,0.0,2023-06-08,2023-07-08
3960,3960,free,0.0,2023-01-06,2023-05-06
3961,3961,free,0.0,2023-06-04,2023-10-02
3962,3962,enterprise,349.0,2023-03-07,2023-10-03
3963,3963,starter,29.0,2023-05-09,2023-07-08
3964,3964,starter,29.0,2023-11-02,2024-01-01
3965,3965,growth,99.0,2024-03-04,
3966,3966,free,0.0,2024-02-26,
3967,3967,free,0.0,2023-05-23,2023-07-22
3968,3968,growth,99.0,2023-12-27,2024-05-25
3969,3969,free,0.0,2023-01-31,2023-03-02
3970,3970,free,0.0,2024-03-11,
3971,3971,starter,29.0,2023-02-05,2023-03-07
3972,3972,free,0.0,2023-06-18,2023-08-17
3973,3973,free,0.0,2024-02-26,2024-03-27
3974,3974,free,0.0,2023-08-04,2023-10-03
3975,3975,starter,29.0,2023-07-01,2023-12-28
3976,3976,free,0.0,2023-07-13,2023-09-11
3977,3977,free,0.0,2023-09-03,2023-10-03
3978,3978,free,0.0,2023-08-07,2023-10-06
3979,3979,free,0.0,2023-11-09,2024-02-07
3980,3980,enterprise,349.0,2023-01-23,2023-09-20
3981,3981,free,0.0,2023-07-30,2023-08-29
3982,3982,starter,29.0,2023-02-11,2023-03-13
3983,3983,free,0.0,2024-02-17,2024-03-18
3984,3984,free,0.0,2023-10-12,2023-12-11
3985,3985,starter,29.0,2023-11-09,2024-01-08
3986,3986,free,0.0,2023-12-02,2024-01-01
3987,3987,free,0.0,2023-12-05,2024-04-03
3988,3988,growth,99.0,2024-03-29,
3989,3989,starter,29.0,2024-02-10,
3990,3990,growth,99.0,2023-01-22,2023-04-22
3991,3991,growth,99.0,2023-09-28,
3992,3992,free,0.0,2023-02-16,2023-03-18
3993,3993,free,0.0,2023-10-30,2024-01-28
3994,3994,growth,99.0,2023-06-09,2024-01-05
3995,3995,starter,29.0,2023-03-05,2023-07-03
3996,3996,free,0.0,2023-09-18,2024-03-16
3997,3997,growth,99.0,2023-11-19,
3998,3998,free,0.0,2024-01-19,2024-04-18
3999,3999,free,0.0,2024-03-26,2024-04-25
4000,4000,enterprise,349.0,2023-05-10,2024-06-03
4001,4001,growth,99.0,2023-12-25,
4002,4002,free,0.0,2024-04-01,2024-06-30
4003,4003,free,0.0,2023-11-10,2024-01-09
4004,4004,growth,99.0,2023-03-21,2023-05-20
4005,4005,free,0.0,2024-02-27,2024-03-28
4006,4006,free,0.0,2024-03-17,2024-06-15
4007,4007,growth,99.0,2023-07-01,
4008,4008,enterprise,349.0,2023-08-04,2023-10-03
4009,4009,enterprise,349.0,2024-01-06,
4010,4010,free,0.0,2024-03-04,2024-06-02
4011,4011,free,0.0,2023-01-23,2023-02-22
4012,4012,growth,99.0,2023-11-03,
4013,4013,free,0.0,2023-01-27,2023-03-28
4014,4014,starter,29.0,2023-08-05,2023-12-03
4015,4015,starter,29.0,2024-02-04,
4016,4016,starter,29.0,2023-04-03,2023-07-02
4017,4017,free,0.0,2024-03-25,2024-04-24
4018,4018,free,0.0,2023-06-22,2023-10-20
4019,4019,free,0.0,2023-08-08,2023-09-07
4020,4020,free,0.0,2023-09-12,2023-10-12
4021,4021,free,0.0,2023-11-18,2024-01-17
4022,4022,growth,99.0,2023-06-12,2023-08-11
4023,4023,free,0.0,2023-05-18,2023-10-15
4024,4024,free,0.0,2024-01-29,2024-02-28
4025,4025,free,0.0,2024-02-07,2024-05-07
4026,4026,free,0.0,2023-12-05,2024-01-04
4027,4027,free,0.0,2023-02-23,2023-03-25
4028,4028,free,0.0,2024-03-14,
4029,4029,enterprise,349.0,2023-01-14,2023-04-14
4030,4030,growth,99.0,2023-05-26,2023-08-24
4031,4031,starter,29.0,2023-12-11,2024-01-10
4032,4032,free,0.0,2023-04-13,2023-05-13
4033,4033,growth,99.0,2023-04-01,2023-11-27
4034,4034,free,0.0,2023-10-03,2023-12-02
4035,4035,free,0.0,2023-04-22,2023-07-21
4036,4036,enterprise,349.0,2023-11-29,
4037,4037,growth,99.0,2023-08-25,
4038,4038,free,0.0,2023-09-28,2023-10-28
4039,4039,free,0.0,2023-10-27,2024-02-24
4040,4040,free,0.0,2023-03-23,2023-04-22
4041,4041,free,0.0,2023-12-01,2023-12-31
4042,4042,starter,29.0,2023-10-11,2024-02-08
4043,4043,growth,99.0,2024-01-25,2024-06-23
4044,4044,free,0.0,2023-09-09,2024-01-07
4045,4045,free,0.0,2023-12-20,2024-02-18
4046,4046,starter,29.0,2024-01-30,2024-02-29
4047,4047,free,0.0,2023-05-19,2023-08-17
4048,4048,enterprise,349.0,2023-06-23,2024-02-18
4049,4049,growth,99.0,2023-12-15,2024-03-14
4050,4050,free,0.0,2023-09-05,2023-12-04
4051,4051,enterprise,349.0,2023-12-18,2024-05-16
4052,4052,free,0.0,2024-03-26,2024-04-25
4053,4053,free,0.0,2023-12-17,2024-03-16
4054,4054,growth,99.0,2023-01-19,2023-04-19
4055,4055,growth,99.0,2023-10-28,2024-01-26
4056,4056,free,0.0,2024-01-10,2024-04-09
4057,4057,free,0.0,2023-09-08,2023-10-08
4058,4058,free,0.0,2024-02-08,2024-05-08
4059,4059,free,0.0,2023-07-22,2023-09-20
4060,4060,free,0.0,2023-07-29,2023-08-28
4061,4061,free,0.0,2024-03-31,2024-04-30
4062,4062,enterprise,349.0,2023-05-29,2023-07-28
4063,4063,free,0.0,2023-04-19,2023-09-16
4064,4064,free,0.0,2023-04-06,2023-05-06
4065,4065,free,0.0,2023-10-09,2023-12-08
4066,4066,free,0.0,2023-07-18,2023-08-17
4067,4067,growth,99.0,2023-08-03,2023-09-02
4068,4068,free,0.0,2024-01-13,2024-02-12
4069,4069,free,0.0,2023-10-23,2024-02-20
4070,4070,free,0.0,2024-01-27,2024-02-26
4071,4071,starter,29.0,2023-02-15,2024-01-11
4072,4072,starter,29.0,2023-09-18,2023-11-17
4073,4073,starter,29.0,2023-01-04,2023-03-05
4074,4074,free,0.0,2023-03-26,2023-06-24
4075,4075,free,0.0,2023-04-08,2023-06-07
4076,4076,free,0.0,2023-08-21,2023-10-20
4077,4077,free,0.0,2023-09-13,2023-10-13
4078,4078,free,0.0,2023-10-13,2023-12-12
4079,4079,free,0.0,2023-08-10,2023-11-08
4080,4080,free,0.0,2023-11-01,2023-12-01
4081,4081,growth,99.0,2023-07-26,2023-09-24
4082,4082,free,0.0,2024-03-07,2024-04-06
4083,4083,growth,99.0,2023-07-21,2024-03-17
4084,4084,free,0.0,2023-01-15,2023-02-14
4085,4085,growth,99.0,2023-05-06,
4086,4086,free,0.0,2023-07-16,2023-11-13
4087,4087,enterprise,349.0,2023-04-22,2023-05-22
4088,4088,free,0.0,2024-03-18,2024-06-16
4089,4089,starter,29.0,2024-01-12,2024-03-12
4090,4090,starter,29.0,2023-12-06,2024-03-05
4091,4091,free,0.0,2023-07-01,2023-08-30
4092,4092,enterprise,349.0,2023-04-13,
4093,4093,free,0.0,2023-03-10,2023-04-09
4094,4094,free,0.0,2024-02-08,
4095,4095,free,0.0,2023-01-29,2023-02-28
4096,4096,enterprise,349.0,2023-12-11,2024-01-10
4097,4097,starter,29.0,2024-03-30,
4098,4098,free,0.0,2023-12-03,2024-01-02
4099,4099,growth,99.0,2024-03-03,
4100,4100,free,0.0,2023-11-02,2023-12-02
4101,4101,free,0.0,2023-10-29,2023-11-28
4102,4102,growth,99.0,2023-11-28,2023-12-28
4103,4103,starter,29.0,2024-03-26,2024-06-24
4104,4104,free,0.0,2023-05-19,2023-08-17
4105,4105,free,0.0,2024-01-02,2024-03-02
4106,4106,enterprise,349.0,2023-04-09,
4107,4107,free,0.0,2023-08-07,2023-09-06
4108,4108,free,0.0,2023-09-29,2023-12-28
4109,4109,free,0.0,2023-02-04,2023-06-04
4110,4110,enterprise,349.0,2024-01-14,
4111,4111,free,0.0,2023-05-18,2023-06-17
4112,4112,free,0.0,2023-08-11,2023-09-10
4113,4113,enterprise,349.0,2023-09-05,2023-12-04
4114,4114,free,0.0,2023-04-02,2023-05-02
4115,4115,growth,99.0,2024-01-09,
4116,4116,free,0.0,2023-01-28,2023-02-27
4117,4117,enterprise,349.0,2023-01-03,2023-12-29
4118,4118,free,0.0,2024-02-13,2024-03-14
4119,4119,free,0.0,2023-10-13,2023-12-12
4120,4120,starter,29.0,2023-01-23,2023-02-22
4121,4121,free,0.0,2023-12-25,2024-02-23
4122,4122,free,0.0,2023-09-30,2023-12-29
4123,4123,free,0.0,2023-06-07,2023-07-07
4124,4124,growth,99.0,2024-02-23,2024-03-24
4125,4125,free,0.0,2023-12-03,2024-02-01
4126,4126,growth,99.0,2023-03-22,2023-09-18
4127,4127,free,0.0,2023-02-06,2023-03-08
4128,4128,free,0.0,2023-01-10,2023-03-11
4129,4129,starter,29.0,2023-11-22,2023-12-22
4130,4130,starter,29.0,2023-04-28,2023-05-28
4131,4131,free,0.0,2023-02-10,2023-03-12
4132,4132,enterprise,349.0,2023-11-08,
4133,4133,free,0.0,2023-03-21,2024-01-15
4134,4134,free,0.0,2024-03-17,2024-04-16
4135,4135,free,0.0,2023-10-14,2024-01-12
4136,4136,starter,29.0,2023-12-02,2024-03-31
4137,4137,free,0.0,2024-03-07,2024-04-06
4138,4138,free,0.0,2024-02-27,2024-03-28
4139,4139,growth,99.0,2023-10-16,
4140,4140,enterprise,349.0,2023-03-21,2024-05-14
4141,4141,growth,99.0,2023-10-13,2024-06-09
4142,4142,free,0.0,2023-07-17,2023-08-16
4143,4143,growth,99.0,2023-02-17,2023-07-17
4144,4144,enterprise,349.0,2023-04-25,
4145,4145,free,0.0,2023-01-22,2023-02-21
4146,4146,free,0.0,2023-02-03,2023-08-02
4147,4147,enterprise,349.0,2023-01-03,
4148,4148,free,0.0,2023-11-08,2023-12-08
4149,4149,free,0.0,2023-05-18,2023-08-16
4150,4150,growth,99.0,2023-04-13,2024-02-07
4151,4151,enterprise,349.0,2024-02-17,2024-04-17
4152,4152,free,0.0,2024-01-08,2024-02-07
4153,4153,free,0.0,2023-03-12,2023-06-10
4154,4154,free,0.0,2023-04-30,2023-05-30
4155,4155,free,0.0,2023-01-28,2023-02-27
4156,4156,growth,99.0,2023-07-23,2023-08-22
4157,4157,free,0.0,2024-01-09,2024-02-08
4158,4158,enterprise,349.0,2023-05-17,2023-06-16
4159,4159,free,0.0,2024-01-22,2024-03-22
4160,4160,starter,29.0,2023-08-14,2023-09-13
4161,4161,free,0.0,2023-12-13,2024-01-12
4162,4162,free,0.0,2023-09-07,2023-12-06
4163,4163,free,0.0,2024-02-23,2024-05-23
4164,4164,starter,29.0,2023-11-04,2024-03-03
4165,4165,starter,29.0,2023-12-06,2024-01-05
4166,4166,enterprise,349.0,2024-03-08,2024-06-06
4167,4167,free,0.0,2024-01-04,2024-02-03
4168,4168,free,0.0,2024-03-07,2024-06-05
4169,4169,growth,99.0,2023-09-12,
4170,4170,free,0.0,2024-02-07,2024-03-08
4171,4171,growth,99.0,2023-04-13,2023-07-12
4172,4172,free,0.0,2024-03-24,2024-05-23
4173,4173,free,0.0,2023-08-23,2023-09-22
4174,4174,free,0.0,2023-06-15,2023-08-14
4175,4175,free,0.0,2023-03-24,2023-04-23
4176,4176,growth,99.0,2024-02-07,
4177,4177,growth,99.0,2023-01-12,2023-04-12
4178,4178,starter,29.0,2023-10-13,2024-04-10
4179,4179,enterprise,349.0,2023-05-23,
4180,4180,starter,29.0,2023-09-23,2023-11-22
4181,4181,free,0.0,2023-08-03,2024-01-30
4182,4182,free,0.0,2023-07-03,2023-09-01
4183,4183,free,0.0,2023-07-20,2023-08-19
4184,4184,free,0.0,2023-12-04,2024-01-03
4185,4185,free,0.0,2023-11-13,2024-01-12
4186,4186,enterprise,349.0,2023-02-27,2023-11-24
4187,4187,growth,99.0,2023-09-20,2024-03-18
4188,4188,enterprise,349.0,2024-03-21,
4189,4189,free,0.0,2023-11-01,2023-12-31
4190,4190,free,0.0,2023-08-03,2023-12-31
4191,4191,starter,29.0,2024-01-09,
4192,4192,starter,29.0,2023-11-07,2024-02-05
4193,4193,free,0.0,2023-05-29,2023-06-28
4194,4194,free,0.0,2023-08-30,2023-09-29
4195,4195,growth,99.0,2023-11-04,2024-06-01
4196,4196,free,0.0,2023-05-31,2023-07-30
4197,4197,free,0.0,2024-02-01,2024-05-01
4198,4198,starter,29.0,2023-12-22,2024-01-21
4199,4199,starter,29.0,2023-07-25,2023-08-24
4200,4200,starter,29.0,2023-07-02,2023-10-30
4201,4201,starter,29.0,2023-06-11,2023-09-09
4202,4202,free,0.0,2023-04-22,2023-06-21
4203,4203,free,0.0,2023-01-06,2023-05-06
4204,4204,free,0.0,2023-08-10,2023-11-08
4205,4205,enterprise,349.0,2024-01-20,2024-05-19
4206,4206,free,0.0,2023-02-13,2023-03-15
4207,4207,starter,29.0,2023-09-01,2023-10-01
4208,4208,free,0.0,2023-07-17,2023-10-15
4209,4209,enterprise,349.0,2023-09-24,2024-01-22
4210,4210,free,0.0,2023-05-29,2023-08-27
4211,4211,starter,29.0,2023-01-03,2023-10-30
4212,4212,growth,99.0,2023-02-28,2024-05-23
4213,4213,starter,29.0,2023-09-07,2023-11-06
4214,4214,growth,99.0,2023-01-19,2023-06-18
4215,4215,free,0.0,2023-05-03,2023-06-02
4216,4216,free,0.0,2023-11-20,2023-12-20
4217,4217,free,0.0,2023-06-18,2023-12-15
4218,4218,starter,29.0,2023-12-31,2024-02-29
4219,4219,starter,29.0,2023-09-03,2023-10-03
4220,4220,free,0.0,2023-05-25,2023-09-22
4221,4221,free,0.0,2023-05-23,2023-06-22
4222,4222,free,0.0,2023-11-25,2023-12-25
4223,4223,free,0.0,2023-08-30,2023-11-28
4224,4224,enterprise,349.0,2023-05-28,2023-09-25
4225,4225,starter,29.0,2023-04-04,2023-06-03
4226,4226,free,0.0,2023-01-13,2023-02-12
4227,4227,starter,29.0,2024-01-12,2024-04-11
4228,4228,free,0.0,2023-12-02,2024-06-29
4229,4229,growth,99.0,2023-10-13,2023-12-12
4230,4230,free,0.0,2023-05-23,2023-06-22
4231,4231,enterprise,349.0,2023-11-09,
4232,4232,growth,99.0,2023-02-16,2023-03-18
4233,4233,starter,29.0,2023-10-21,2023-12-20
4234,4234,free,0.0,2023-10-23,2024-01-21
4235,4235,free,0.0,2023-01-26,2023-03-27
4236,4236,growth,99.0,2023-07-15,2023-09-13
4237,4237,growth,99.0,2024-02-16,
4238,4238,free,0.0,2023-05-13,2023-08-11
4239,4239,growth,99.0,2023-07-28,
4240,4240,starter,29.0,2023-11-06,2023-12-06
4241,4241,free,0.0,2024-03-02,2024-04-01
4242,4242,free,0.0,2024-02-09,2024-04-09
4243,4243,growth,99.0,2023-03-02,2023-06-30
4244,4244,growth,99.0,2023-05-24,2024-01-19
4245,4245,free,0.0,2023-03-02,2023-07-30
4246,4246,free,0.0,2023-07-07,2023-10-05
4247,4247,free,0.0,2023-06-26,2023-09-24
4248,4248,growth,99.0,2023-12-19,2024-01-18
4249,4249,starter,29.0,2023-01-04,2023-08-02
4250,4250,free,0.0,2023-03-14,2023-07-12
4251,4251,starter,29.0,2023-06-14,2023-07-14
4252,4252,growth,99.0,2023-06-17,2024-01-13
4253,4253,free,0.0,2024-02-24,2024-06-23
4254,4254,free,0.0,2023-07-22,2023-09-20
4255,4255,starter,29.0,2023-09-21,2023-10-21
4256,4256,free,0.0,2023-03-31,2023-04-30
4257,4257,enterprise,349.0,2023-05-13,2023-11-09
4258,4258,free,0.0,2023-11-04,2024-02-02
4259,4259,free,0.0,2023-01-19,2023-02-18
4260,4260,growth,99.0,2023-06-21,
4261,4261,free,0.0,2023-07-26,2023-08-25
4262,4262,starter,29.0,2023-12-14,2024-01-13
4263,4263,free,0.0,2023-10-17,2023-12-16
4264,4264,free,0.0,2023-07-19,2023-09-17
4265,4265,starter,29.0,2023-03-19,2023-05-18
4266,4266,free,0.0,2023-12-13,2024-01-12
4267,4267,free,0.0,2023-08-19,2023-09-18
4268,4268,starter,29.0,2023-12-28,2024-01-27
4269,4269,free,0.0,2023-09-12,2023-10-12
4270,4270,free,0.0,2023-05-20,2023-06-19
4271,4271,free,0.0,2024-03-11,
4272,4272,free,0.0,2023-12-30,2024-01-29
4273,4273,growth,99.0,2024-01-03,
4274,4274,starter,29.0,2023-07-27,
4275,4275,starter,29.0,2023-04-15,2023-10-12
4276,4276,free,0.0,2023-03-09,2023-04-08
4277,4277,growth,99.0,2023-03-22,2023-06-20
4278,4278,free,0.0,2023-05-28,2023-06-27
4279,4279,growth,99.0,2023-09-27,2023-11-26
4280,4280,free,0.0,2023-11-22,2024-03-21
4281,4281,starter,29.0,2023-04-26,2023-06-25
4282,4282,starter,29.0,2023-04-23,2024-01-18
4283,4283,starter,29.0,2023-05-20,2023-09-17
4284,4284,free,0.0,2024-03-04,2024-05-03
4285,4285,free,0.0,2024-02-10,2024-03-11
4286,4286,growth,99.0,2023-06-09,2023-09-07
4287,4287,growth,99.0,2023-06-02,2023-07-02
4288,4288,starter,29.0,2023-07-28,2023-12-25
4289,4289,starter,29.0,2023-12-25,
4290,4290,enterprise,349.0,2023-05-14,
4291,4291,free,0.0,2023-03-23,2023-05-22
4292,4292,free,0.0,2024-01-23,2024-03-23
4293,4293,free,0.0,2023-01-06,2023-03-07
4294,4294,growth,99.0,2023-05-28,
4295,4295,free,0.0,2023-06-12,2023-07-12
4296,4296,starter,29.0,2023-07-01,2023-12-28
4297,4297,free,0.0,2023-08-17,2023-09-16
4298,4298,free,0.0,2023-07-12,2023-08-11
4299,4299,starter,29.0,2023-03-23,
4300,4300,free,0.0,2023-10-23,2023-11-22
4301,4301,free,0.0,2023-10-28,2023-11-27
4302,4302,starter,29.0,2023-06-09,2024-01-05
4303,4303,free,0.0,2023-08-17,2023-09-16
4304,4304,enterprise,349.0,2023-07-10,2023-12-07
4305,4305,growth,99.0,2023-07-27,
4306,4306,starter,29.0,2024-01-04,
4307,4307,growth,99.0,2024-02-07,
4308,4308,free,0.0,2023-11-25,2024-05-23
4309,4309,starter,29.0,2023-07-29,2023-08-28
4310,4310,growth,99.0,2023-04-13,2024-05-07
4311,4311,free,0.0,2023-09-08,2023-10-08
4312,4312,free,0.0,2023-10-12,2023-11-11
4313,4313,enterprise,349.0,2024-01-19,
4314,4314,free,0.0,2023-10-29,2024-02-26
4315,4315,growth,99.0,2023-08-24,
4316,4316,free,0.0,2023-05-19,2023-06-18
4317,4317,free,0.0,2024-03-16,2024-04-15
4318,4318,free,0.0,2023-12-06,2024-01-05
4319,4319,enterprise,349.0,2024-01-23,
4320,4320,growth,99.0,2023-02-03,2023-08-02
4321,4321,free,0.0,2023-03-30,2023-08-27
4322,4322,free,0.0,2023-03-20,2023-06-18
4323,4323,starter,29.0,2023-11-24,2024-01-23
4324,4324,enterprise,349.0,2023-02-13,2023-06-13
4325,4325,enterprise,349.0,2023-08-22,2023-09-21
4326,4326,free,0.0,2024-02-06,
4327,4327,free,0.0,2023-09-21,2023-11-20
4328,4328,starter,29.0,2023-07-14,2024-01-10
4329,4329,free,0.0,2023-09-02,2023-10-02
4330,4330,free,0.0,2023-09-12,2023-10-12
4331,4331,starter,29.0,2023-09-19,2024-05-16
4332,4332,growth,99.0,2023-10-06,2023-12-05
4333,4333,starter,29.0,2023-06-29,2024-05-24
4334,4334,free,0.0,2023-05-30,2023-07-29
4335,4335,growth,99.0,2023-09-17,2023-12-16
4336,4336,free,0.0,2024-02-07,2024-04-07
4337,4337,growth,99.0,2023-01-27,2023-06-26
4338,4338,enterprise,349.0,2023-04-25,
4339,4339,free,0.0,2024-01-18,2024-02-17
4340,4340,free,0.0,2023-07-10,2023-12-07
4341,4341,growth,99.0,2024-03-13,
4342,4342,free,0.0,2023-08-18,2023-10-17
4343,4343,free,0.0,2023-06-10,2023-08-09
4344,4344,free,0.0,2023-04-10,2023-06-09
4345,4345,free,0.0,2023-01-29,2023-04-29
4346,4346,free,0.0,2023-03-04,2023-04-03
4347,4347,starter,29.0,2023-08-07,
4348,4348,free,0.0,2024-02-05,2024-05-05
4349,4349,free,0.0,2023-05-17,2023-07-16
4350,4350,free,0.0,2023-11-17,
4351,4351,free,0.0,2024-01-07,2024-06-05
4352,4352,growth,99.0,2023-10-12,
4353,4353,enterprise,349.0,2023-08-10,2023-09-09
4354,4354,free,0.0,2023-12-05,2024-01-04
4355,4355,free,0.0,2023-09-14,2023-12-13
4356,4356,growth,99.0,2024-03-11,
4357,4357,free,0.0,2023-12-08,2024-03-07
4358,4358,starter,29.0,2023-12-30,2024-05-28
4359,4359,free,0.0,2023-06-10,2023-07-10
4360,4360,free,0.0,2023-05-31,2023-09-28
4361,4361,starter,29.0,2024-02-07,
4362,4362,free,0.0,2024-02-19,2024-06-18
4363,4363,starter,29.0,2023-12-14,
4364,4364,free,0.0,2023-10-27,2023-12-26
4365,4365,free,0.0,2023-12-14,2024-01-13
4366,4366,free,0.0,2023-03-21,2023-04-20
4367,4367,enterprise,349.0,2023-02-02,
4368,4368,free,0.0,2024-01-05,2024-03-05
4369,4369,free,0.0,2024-01-12,2024-05-11
4370,4370,starter,29.0,2023-06-14,2023-10-12
4371,4371,enterprise,349.0,2023-08-03,
4372,4372,free,0.0,2023-09-07,2023-10-07
4373,4373,growth,99.0,2023-02-19,2023-11-16
4374,4374,growth,99.0,2023-12-11,
4375,4375,free,0.0,2023-09-25,2023-10-25
4376,4376,enterprise,349.0,2023-05-07,2023-11-03
4377,4377,growth,99.0,2023-11-17,
4378,4378,starter,29.0,2023-06-20,2023-10-18
4379,4379,free,0.0,2024-02-08,2024-05-08
4380,4380,growth,99.0,2023-11-13,
4381,4381,enterprise,349.0,2023-10-10,
4382,4382,free,0.0,2023-08-11,2023-11-09
4383,4383,free,0.0,2023-10-30,2023-11-29
4384,4384,free,0.0,2023-02-14,2023-03-16
4385,4385,free,0.0,2023-06-13,2023-10-11
4386,4386,free,0.0,2023-09-24,2023-11-23
4387,4387,growth,99.0,2023-07-10,2024-01-06
4388,4388,free,0.0,2024-01-09,2024-02-08
4389,4389,starter,29.0,2023-01-01,2024-04-25
4390,4390,free,0.0,2024-01-03,2024-03-03
4391,4391,free,0.0,2024-03-19,2024-04-18
4392,4392,free,0.0,2023-02-12,2023-03-14
4393,4393,growth,99.0,2023-08-15,2023-11-13
4394,4394,free,0.0,2024-01-01,2024-03-01
4395,4395,enterprise,349.0,2023-12-08,2024-01-07
4396,4396,free,0.0,2023-12-18,2024-03-17
