user_id,signup_date,acquisition_channel,country,plan,churned,churn_date
3924,2023-01-21,paid_search,US,free,1,2023-04-21
3925,2023-01-01,social,DE,enterprise,1,2023-08-29
3926,2023-07-28,paid_search,CA,starter,1,2023-09-26
3927,2023-12-28,referral,IN,free,1,2024-02-26
3928,2023-09-04,social,IN,free,1,2023-12-03
3929,2023-06-13,paid_search,US,starter,1,2023-10-11
3930,2023-05-03,organic_search,BR,starter,1,2023-08-01
3931,2023-09-25,organic_search,US,free,1,2023-11-24
3932,2023-07-04,organic_search,DE,enterprise,1,2023-11-01
3933,2023-08-04,organic_search,US,starter,1,2023-11-02
3934,2023-07-03,email_campaign,BR,free,1,2023-08-02
3935,2024-02-03,referral,BR,free,1,2024-05-03
3936,2023-02-11,referral,UK,free,1,2023-06-11
3937,2024-01-23,paid_search,US,free,1,2024-04-22
3938,2023-03-02,referral,IN,free,1,2023-05-01
3939,2024-03-05,email_campaign,DE,free,0,
3940,2024-02-03,social,UK,free,1,2024-03-04
3941,2024-01-20,organic_search,UK,enterprise,0,
3942,2023-09-01,paid_search,US,free,1,2023-10-01
3943,2023-10-06,organic_search,FR,free,1,2023-12-05
3944,2023-12-03,social,US,free,1,2024-02-01
3945,2023-01-08,referral,AU,starter,1,2023-11-04
3946,2023-06-29,paid_search,CA,growth,1,2023-10-27
3947,2023-11-13,social,CA,free,1,2024-01-12
3948,2023-03-04,paid_search,US,free,1,2023-06-02
3949,2023-07-24,organic_search,IN,starter,1,2023-08-23
3950,2024-02-15,organic_search,IN,starter,0,
3951,2023-04-11,referral,US,free,1,2023-05-11
3952,2023-08-07,organic_search,US,enterprise,0,
3953,2024-01-05,organic_search,US,growth,0,
3954,2023-03-24,organic_search,FR,free,1,2023-06-22
3955,2023-10-10,referral,AU,starter,1,2024-01-08
3956,2023-12-27,organic_search,US,free,1,2024-02-25
3957,2023-08-15,email_campaign,US,free,1,2023-09-14
3958,2023-02-18,paid_search,US,free,1,2023-07-18
3959,2023-06-08,email_campaign,FR,free,1,2023-07-08
3960,2023-01-06,organic_search,DE,free,1,2023-05-06
3961,2023-06-04,organic_search,US,free,1,2023-10-02
3962,2023-03-07,referral,BR,enterprise,1,2023-10-03
3963,2023-05-09,referral,IN,starter,1,2023-07-08
3964,2023-11-02,social,US,starter,1,2024-01-01
3965,2024-03-04,organic_search,US,growth,0,
3966,2024-02-26,referral,US,free,0,
3967,2023-05-23,referral,FR,free,1,2023-07-22
3968,2023-12-27,paid_search,US,growth,1,2024-05-25
3969,2023-01-31,organic_search,US,free,1,2023-03-02
3970,2024-03-11,paid_search,US,free,0,
3971,2023-02-05,paid_search,US,starter,1,2023-03-07
3972,2023-06-18,organic_search,CA,free,1,2023-08-17
3973,2024-02-26,organic_search,US,free,1,2024-03-27
3974,2023-08-04,referral,FR,free,1,2023-10-03
3975,2023-07-01,organic_search,US,starter,1,2023-12-28
3976,2023-07-13,referral,UK,free,1,2023-09-11
3977,2023-09-03,organic_search,DE,free,1,2023-10-03
3978,2023-08-07,organic_search,IN,free,1,2023-10-06
3979,2023-11-09,referral,DE,free,1,2024-02-07
3980,2023-01-23,referral,CA,enterprise,1,2023-09-20
3981,2023-07-30,organic_search,DE,free,1,2023-08-29
3982,2023-02-11,social,US,starter,1,2023-03-13
3983,2024-02-17,organic_search,US,free,1,2024-03-18
3984,2023-10-12,paid_search,US,free,1,2023-12-11
3985,2023-11-09,paid_search,US,starter,1,2024-01-08
3986,2023-12-02,paid_search,CA,free,1,2024-01-01
3987,2023-12-05,email_campaign,DE,free,1,2024-04-03
3988,2024-03-29,social,FR,growth,0,
3989,2024-02-10,paid_search,US,starter,0,
3990,2023-01-22,paid_search,CA,growth,1,2023-04-22
3991,2023-09-28,organic_search,US,growth,0,
3992,2023-02-16,referral,UK,free,1,2023-03-18
3993,2023-10-30,organic_search,CA,free,1,2024-01-28
3994,2023-06-09,referral,CA,growth,1,2024-01-05
3995,2023-03-05,paid_search,US,starter,1,2023-07-03
3996,2023-09-18,social,BR,free,1,2024-03-16
3997,2023-11-19,organic_search,FR,growth,0,
3998,2024-01-19,referral,US,free,1,2024-04-18
3999,2024-03-26,organic_search,US,free,1,2024-04-25
4000,2023-05-10,direct,US,enterprise,1,2024-06-03
4001,2023-12-25,organic_search,DE,growth,0,
4002,2024-04-01,social,US,free,1,2024-06-30
4003,2023-11-10,direct,US,free,1,2024-01-09
4004,2023-03-21,referral,US,growth,1,2023-05-20
4005,2024-02-27,paid_search,BR,free,1,2024-03-28
4006,2024-03-17,organic_search,IN,free,1,2024-06-15
4007,2023-07-01,paid_search,CA,growth,0,
4008,2023-08-04,referral,IN,enterprise,1,2023-10-03
4009,2024-01-06,organic_search,US,enterprise,0,
4010,2024-03-04,email_campaign,CA,free,1,2024-06-02
4011,2023-01-23,social,CA,free,1,2023-02-22
4012,2023-11-03,organic_search,US,growth,0,
4013,2023-01-27,direct,DE,free,1,2023-03-28
4014,2023-08-05,referral,US,starter,1,2023-12-03
4015,2024-02-04,email_campaign,US,starter,0,
4016,2023-04-03,organic_search,BR,starter,1,2023-07-02
4017,2024-03-25,direct,US,free,1,2024-04-24
4018,2023-06-22,organic_search,DE,free,1,2023-10-20
4019,2023-08-08,referral,CA,free,1,2023-09-07
4020,2023-09-12,referral,US,free,1,2023-10-12
4021,2023-11-18,email_campaign,BR,free,1,2024-01-17
4022,2023-06-12,referral,FR,growth,1,2023-08-11
4023,2023-05-18,social,CA,free,1,2023-10-15
4024,2024-01-29,direct,IN,free,1,2024-02-28
4025,2024-02-07,organic_search,IN,free,1,2024-05-07
4026,2023-12-05,referral,US,free,1,2024-01-04
4027,2023-02-23,paid_search,DE,free,1,2023-03-25
4028,2024-03-14,organic_search,DE,free,0,
4029,2023-01-14,referral,DE,enterprise,1,2023-04-14
4030,2023-05-26,paid_search,US,growth,1,2023-08-24
4031,2023-12-11,social,BR,starter,1,2024-01-10
4032,2023-04-13,direct,AU,free,1,2023-05-13
4033,2023-04-01,paid_search,US,growth,1,2023-11-27
4034,2023-10-03,social,BR,free,1,2023-12-02
4035,2023-04-22,organic_search,IN,free,1,2023-07-21
4036,2023-11-29,social,UK,enterprise,0,
4037,2023-08-25,referral,UK,growth,0,
4038,2023-09-28,direct,US,free,1,2023-10-28
4039,2023-10-27,referral,FR,free,1,2024-02-24
4040,2023-03-23,organic_search,IN,free,1,2023-04-22
4041,2023-12-01,paid_search,US,free,1,2023-12-31
4042,2023-10-11,organic_search,IN,starter,1,2024-02-08
4043,2024-01-25,email_campaign,US,growth,1,2024-06-23
4044,2023-09-09,referral,BR,free,1,2024-01-07
4045,2023-12-20,paid_search,UK,free,1,2024-02-18
4046,2024-01-30,email_campaign,US,starter,1,2024-02-29
4047,2023-05-19,organic_search,US,free,1,2023-08-17
4048,2023-06-23,paid_search,DE,enterprise,1,2024-02-18
4049,2023-12-15,referral,US,growth,1,2024-03-14
4050,2023-09-05,organic_search,CA,free,1,2023-12-04
4051,2023-12-18,paid_search,BR,enterprise,1,2024-05-16
4052,2024-03-26,referral,US,free,1,2024-04-25
4053,2023-12-17,organic_search,FR,free,1,2024-03-16
4054,2023-01-19,organic_search,UK,growth,1,2023-04-19
4055,2023-10-28,referral,UK,growth,1,2024-01-26
4056,2024-01-10,direct,CA,free,1,2024-04-09
4057,2023-09-08,email_campaign,US,free,1,2023-10-08
4058,2024-02-08,social,US,free,1,2024-05-08
4059,2023-07-22,organic_search,CA,free,1,2023-09-20
4060,2023-07-29,social,FR,free,1,2023-08-28
4061,2024-03-31,referral,FR,free,1,2024-04-30
4062,2023-05-29,email_campaign,CA,enterprise,1,2023-07-28
4063,2023-04-19,organic_search,IN,free,1,2023-09-16
4064,2023-04-06,paid_search,AU,free,1,2023-05-06
4065,2023-10-09,paid_search,UK,free,1,2023-12-08
4066,2023-07-18,paid_search,FR,free,1,2023-08-17
4067,2023-08-03,organic_search,UK,growth,1,2023-09-02
4068,2024-01-13,paid_search,FR,free,1,2024-02-12
4069,2023-10-23,referral,UK,free,1,2024-02-20
4070,2024-01-27,organic_search,UK,free,1,2024-02-26
4071,2023-02-15,paid_search,DE,starter,1,2024-01-11
4072,2023-09-18,organic_search,US,starter,1,2023-11-17
4073,2023-01-04,organic_search,IN,starter,1,2023-03-05
4074,2023-03-26,paid_search,IN,free,1,2023-06-24
4075,2023-04-08,referral,AU,free,1,2023-06-07
4076,2023-08-21,paid_search,IN,free,1,2023-10-20
4077,2023-09-13,referral,US,free,1,2023-10-13
4078,2023-10-13,organic_search,US,free,1,2023-12-12
4079,2023-08-10,referral,CA,free,1,2023-11-08
4080,2023-11-01,direct,FR,free,1,2023-12-01
4081,2023-07-26,organic_search,US,growth,1,2023-09-24
4082,2024-03-07,direct,UK,free,1,2024-04-06
4083,2023-07-21,referral,IN,growth,1,2024-03-17
4084,2023-01-15,paid_search,US,free,1,2023-02-14
4085,2023-05-06,organic_search,CA,growth,0,
4086,2023-07-16,paid_search,FR,free,1,2023-11-13
4087,2023-04-22,referral,UK,enterprise,1,2023-05-22
4088,2024-03-18,organic_search,CA,free,1,2024-06-16
4089,2024-01-12,referral,AU,starter,1,2024-03-12
4090,2023-12-06,referral,US,starter,1,2024-03-05
4091,2023-07-01,referral,UK,free,1,2023-08-30
4092,2023-04-13,paid_search,CA,enterprise,0,
4093,2023-03-10,email_campaign,US,free,1,2023-04-09
4094,2024-02-08,referral,US,free,0,
4095,2023-01-29,paid_search,CA,free,1,2023-02-28
4096,2023-12-11,referral,US,enterprise,1,2024-01-10
4097,2024-03-30,social,CA,starter,0,
4098,2023-12-03,direct,US,free,1,2024-01-02
4099,2024-03-03,social,IN,growth,0,
4100,2023-11-02,organic_search,US,free,1,2023-12-02
4101,2023-10-29,referral,US,free,1,2023-11-28
4102,2023-11-28,social,BR,growth,1,2023-12-28
4103,2024-03-26,referral,CA,starter,1,2024-06-24
4104,2023-05-19,direct,CA,free,1,2023-08-17
4105,2024-01-02,paid_search,DE,free,1,2024-03-02
4106,2023-04-09,social,UK,enterprise,0,
4107,2023-08-07,paid_search,US,free,1,2023-09-06
4108,2023-09-29,paid_search,CA,free,1,2023-12-28
4109,2023-02-04,organic_search,IN,free,1,2023-06-04
4110,2024-01-14,referral,BR,enterprise,0,
4111,2023-05-18,referral,US,free,1,2023-06-17
4112,2023-08-11,organic_search,IN,free,1,2023-09-10
4113,2023-09-05,paid_search,CA,enterprise,1,2023-12-04
4114,2023-04-02,paid_search,IN,free,1,2023-05-02
4115,2024-01-09,organic_search,IN,growth,0,
4116,2023-01-28,organic_search,US,free,1,2023-02-27
4117,2023-01-03,paid_search,US,enterprise,1,2023-12-29
4118,2024-02-13,referral,UK,free,1,2024-03-14
4119,2023-10-13,social,US,free,1,2023-12-12
4120,2023-01-23,organic_search,UK,starter,1,2023-02-22
4121,2023-12-25,organic_search,US,free,1,2024-02-23
4122,2023-09-30,email_campaign,US,free,1,2023-12-29
4123,2023-06-07,organic_search,US,free,1,2023-07-07
4124,2024-02-23,social,US,growth,1,2024-03-24
4125,2023-12-03,organic_search,US,free,1,2024-02-01
4126,2023-03-22,email_campaign,US,growth,1,2023-09-18
4127,2023-02-06,direct,AU,free,1,2023-03-08
4128,2023-01-10,paid_search,CA,free,1,2023-03-11
4129,2023-11-22,organic_search,FR,starter,1,2023-12-22
4130,2023-04-28,paid_search,US,starter,1,2023-05-28
4131,2023-02-10,direct,US,free,1,2023-03-12
4132,2023-11-08,organic_search,DE,enterprise,0,
4133,2023-03-21,direct,AU,free,1,2024-01-15
4134,2024-03-17,paid_search,AU,free,1,2024-04-16
4135,2023-10-14,social,DE,free,1,2024-01-12
4136,2023-12-02,organic_search,US,starter,1,2024-03-31
4137,2024-03-07,email_campaign,US,free,1,2024-04-06
4138,2024-02-27,email_campaign,US,free,1,2024-03-28
4139,2023-10-16,referral,US,growth,0,
4140,2023-03-21,referral,US,enterprise,1,2024-05-14
4141,2023-10-13,referral,DE,growth,1,2024-06-09
4142,2023-07-17,organic_search,US,free,1,2023-08-16
4143,2023-02-17,direct,UK,growth,1,2023-07-17
4144,2023-04-25,referral,FR,enterprise,0,
4145,2023-01-22,referral,UK,free,1,2023-02-21
4146,2023-02-03,social,IN,free,1,2023-08-02
4147,2023-01-03,organic_search,US,enterprise,0,
4148,2023-11-08,referral,US,free,1,2023-12-08
4149,2023-05-18,direct,CA,free,1,2023-08-16
4150,2023-04-13,direct,IN,growth,1,2024-02-07
4151,2024-02-17,social,CA,enterprise,1,2024-04-17
4152,2024-01-08,social,US,free,1,2024-02-07
4153,2023-03-12,referral,DE,free,1,2023-06-10
4154,2023-04-30,social,US,free,1,2023-05-30
4155,2023-01-28,organic_search,US,free,1,2023-02-27
4156,2023-07-23,organic_search,US,growth,1,2023-08-22
4157,2024-01-09,direct,US,free,1,2024-02-08
4158,2023-05-17,paid_search,AU,enterprise,1,2023-06-16
4159,2024-01-22,direct,IN,free,1,2024-03-22
4160,2023-08-14,email_campaign,US,starter,1,2023-09-13
4161,2023-12-13,organic_search,UK,free,1,2024-01-12
4162,2023-09-07,organic_search,US,free,1,2023-12-06
4163,2024-02-23,organic_search,UK,free,1,2024-05-23
4164,2023-11-04,organic_search,FR,starter,1,2024-03-03
4165,2023-12-06,direct,UK,starter,1,2024-01-05
4166,2024-03-08,referral,US,enterprise,1,2024-06-06
4167,2024-01-04,direct,CA,free,1,2024-02-03
4168,2024-03-07,social,US,free,1,2024-06-05
4169,2023-09-12,social,CA,growth,0,
4170,2024-02-07,paid_search,AU,free,1,2024-03-08
4171,2023-04-13,referral,AU,growth,1,2023-07-12
4172,2024-03-24,organic_search,CA,free,1,2024-05-23
4173,2023-08-23,direct,FR,free,1,2023-09-22
4174,2023-06-15,paid_search,DE,free,1,2023-08-14
4175,2023-03-24,social,FR,free,1,2023-04-23
4176,2024-02-07,organic_search,US,growth,0,
4177,2023-01-12,direct,IN,growth,1,2023-04-12
4178,2023-10-13,paid_search,IN,starter,1,2024-04-10
4179,2023-05-23,email_campaign,UK,enterprise,0,
4180,2023-09-23,organic_search,US,starter,1,2023-11-22
4181,2023-08-03,social,IN,free,1,2024-01-30
4182,2023-07-03,social,UK,free,1,2023-09-01
4183,2023-07-20,paid_search,US,free,1,2023-08-19
4184,2023-12-04,paid_search,US,free,1,2024-01-03
4185,2023-11-13,organic_search,UK,free,1,2024-01-12
4186,2023-02-27,social,US,enterprise,1,2023-11-24
4187,2023-09-20,referral,US,growth,1,2024-03-18
4188,2024-03-21,social,US,enterprise,0,
4189,2023-11-01,organic_search,DE,free,1,2023-12-31
4190,2023-08-03,direct,US,free,1,2023-12-31
4191,2024-01-09,email_campaign,US,starter,0,
4192,2023-11-07,organic_search,AU,starter,1,2024-02-05
4193,2023-05-29,direct,US,free,1,2023-06-28
4194,2023-08-30,email_campaign,US,free,1,2023-09-29
4195,2023-11-04,organic_search,US,growth,1,2024-06-01
4196,2023-05-31,organic_search,BR,free,1,2023-07-30
4197,2024-02-01,organic_search,US,free,1,2024-05-01
4198,2023-12-22,organic_search,DE,starter,1,2024-01-21
4199,2023-07-25,organic_search,BR,starter,1,2023-08-24
4200,2023-07-02,social,IN,starter,1,2023-10-30
4201,2023-06-11,paid_search,US,starter,1,2023-09-09
4202,2023-04-22,referral,DE,free,1,2023-06-21
4203,2023-01-06,paid_search,UK,free,1,2023-05-06
4204,2023-08-10,referral,CA,free,1,2023-11-08
4205,2024-01-20,email_campaign,US,enterprise,1,2024-05-19
4206,2023-02-13,referral,IN,free,1,2023-03-15
4207,2023-09-01,organic_search,US,starter,1,2023-10-01
4208,2023-07-17,direct,CA,free,1,2023-10-15
4209,2023-09-24,referral,AU,enterprise,1,2024-01-22
4210,2023-05-29,paid_search,CA,free,1,2023-08-27
4211,2023-01-03,referral,AU,starter,1,2023-10-30
4212,2023-02-28,organic_search,DE,growth,1,2024-05-23
4213,2023-09-07,referral,CA,starter,1,2023-11-06
4214,2023-01-19,paid_search,FR,growth,1,2023-06-18
4215,2023-05-03,organic_search,AU,free,1,2023-06-02
4216,2023-11-20,social,UK,free,1,2023-12-20
4217,2023-06-18,organic_search,US,free,1,2023-12-15
4218,2023-12-31,referral,CA,starter,1,2024-02-29
4219,2023-09-03,paid_search,US,starter,1,2023-10-03
4220,2023-05-25,organic_search,DE,free,1,2023-09-22
4221,2023-05-23,paid_search,IN,free,1,2023-06-22
4222,2023-11-25,organic_search,CA,free,1,2023-12-25
4223,2023-08-30,referral,US,free,1,2023-11-28
4224,2023-05-28,organic_search,BR,enterprise,1,2023-09-25
4225,2023-04-04,organic_search,FR,starter,1,2023-06-03
4226,2023-01-13,organic_search,US,free,1,2023-02-12
4227,2024-01-12,paid_search,US,starter,1,2024-04-11
4228,2023-12-02,referral,AU,free,1,2024-06-29
4229,2023-10-13,direct,US,growth,1,2023-12-12
4230,2023-05-23,referral,US,free,1,2023-06-22
4231,2023-11-09,organic_search,UK,enterprise,0,
4232,2023-02-16,direct,FR,growth,1,2023-03-18
4233,2023-10-21,referral,CA,starter,1,2023-12-20
4234,2023-10-23,referral,CA,free,1,2024-01-21
4235,2023-01-26,email_campaign,CA,free,1,2023-03-27
4236,2023-07-15,social,CA,growth,1,2023-09-13
4237,2024-02-16,direct,AU,growth,0,
4238,2023-05-13,email_campaign,UK,free,1,2023-08-11
4239,2023-07-28,referral,DE,growth,0,
4240,2023-11-06,paid_search,CA,starter,1,2023-12-06
4241,2024-03-02,paid_search,BR,free,1,2024-04-01
4242,2024-02-09,social,US,free,1,2024-04-09
4243,2023-03-02,referral,IN,growth,1,2023-06-30
4244,2023-05-24,referral,US,growth,1,2024-01-19
4245,2023-03-02,email_campaign,US,free,1,2023-07-30
4246,2023-07-07,social,DE,free,1,2023-10-05
4247,2023-06-26,email_campaign,CA,free,1,2023-09-24
4248,2023-12-19,direct,FR,growth,1,2024-01-18
4249,2023-01-04,paid_search,CA,starter,1,2023-08-02
4250,2023-03-14,social,IN,free,1,2023-07-12
4251,2023-06-14,paid_search,DE,starter,1,2023-07-14
4252,2023-06-17,organic_search,US,growth,1,2024-01-13
4253,2024-02-24,organic_search,US,free,1,2024-06-23
4254,2023-07-22,organic_search,US,free,1,2023-09-20
4255,2023-09-21,paid_search,US,starter,1,2023-10-21
4256,2023-03-31,referral,US,free,1,2023-04-30
4257,2023-05-13,paid_search,CA,enterprise,1,2023-11-09
4258,2023-11-04,organic_search,DE,free,1,2024-02-02
4259,2023-01-19,paid_search,UK,free,1,2023-02-18
4260,2023-06-21,referral,IN,growth,0,
4261,2023-07-26,paid_search,US,free,1,2023-08-25
4262,2023-12-14,organic_search,US,starter,1,2024-01-13
4263,2023-10-17,referral,UK,free,1,2023-12-16
4264,2023-07-19,social,AU,free,1,2023-09-17
4265,2023-03-19,referral,AU,starter,1,2023-05-18
4266,2023-12-13,organic_search,DE,free,1,2024-01-12
4267,2023-08-19,email_campaign,UK,free,1,2023-09-18
4268,2023-12-28,email_campaign,US,starter,1,2024-01-27
4269,2023-09-12,referral,UK,free,1,2023-10-12
4270,2023-05-20,paid_search,AU,free,1,2023-06-19
4271,2024-03-11,referral,DE,free,0,
4272,2023-12-30,paid_search,US,free,1,2024-01-29
4273,2024-01-03,social,UK,growth,0,
4274,2023-07-27,organic_search,US,starter,0,
4275,2023-04-15,paid_search,CA,starter,1,2023-10-12
4276,2023-03-09,paid_search,CA,free,1,2023-04-08
4277,2023-03-22,paid_search,DE,growth,1,2023-06-20
4278,2023-05-28,referral,UK,free,1,2023-06-27
4279,2023-09-27,organic_search,IN,growth,1,2023-11-26
4280,2023-11-22,organic_search,CA,free,1,2024-03-21
4281,2023-04-26,social,US,starter,1,2023-06-25
4282,2023-04-23,email_campaign,AU,starter,1,2024-01-18
4283,2023-05-20,social,BR,starter,1,2023-09-17
4284,2024-03-04,referral,FR,free,1,2024-05-03
4285,2024-02-10,social,US,free,1,2024-03-11
4286,2023-06-09,paid_search,DE,growth,1,2023-09-07
4287,2023-06-02,referral,IN,growth,1,2023-07-02
4288,2023-07-28,organic_search,BR,starter,1,2023-12-25
4289,2023-12-25,paid_search,IN,starter,0,
4290,2023-05-14,referral,US,enterprise,0,
4291,2023-03-23,direct,DE,free,1,2023-05-22
4292,2024-01-23,organic_search,UK,free,1,2024-03-23
4293,2023-01-06,direct,US,free,1,2023-03-07
4294,2023-05-28,organic_search,US,growth,0,
4295,2023-06-12,referral,FR,free,1,2023-07-12
4296,2023-07-01,direct,UK,starter,1,2023-12-28
4297,2023-08-17,referral,IN,free,1,2023-09-16
4298,2023-07-12,direct,US,free,1,2023-08-11
4299,2023-03-23,organic_search,UK,starter,0,
4300,2023-10-23,organic_search,DE,free,1,2023-11-22
4301,2023-10-28,organic_search,UK,free,1,2023-11-27
4302,2023-06-09,organic_search,US,starter,1,2024-01-05
4303,2023-08-17,direct,UK,free,1,2023-09-16
4304,2023-07-10,social,FR,enterprise,1,2023-12-07
4305,2023-07-27,social,US,growth,0,
4306,2024-01-04,email_campaign,IN,starter,0,
4307,2024-02-07,referral,FR,growth,0,
4308,2023-11-25,organic_search,US,free,1,2024-05-23
4309,2023-07-29,social,UK,starter,1,2023-08-28
4310,2023-04-13,paid_search,US,growth,1,2024-05-07
4311,2023-09-08,paid_search,UK,free,1,2023-10-08
4312,2023-10-12,paid_search,DE,free,1,2023-11-11
4313,2024-01-19,direct,US,enterprise,0,
4314,2023-10-29,paid_search,US,free,1,2024-02-26
4315,2023-08-24,email_campaign,DE,growth,0,
4316,2023-05-19,email_campaign,FR,free,1,2023-06-18
4317,2024-03-16,direct,US,free,1,2024-04-15
4318,2023-12-06,direct,CA,free,1,2024-01-05
4319,2024-01-23,social,IN,enterprise,0,
4320,2023-02-03,social,US,growth,1,2023-08-02
4321,2023-03-30,paid_search,US,free,1,2023-08-27
4322,2023-03-20,paid_search,UK,free,1,2023-06-18
4323,2023-11-24,direct,US,starter,1,2024-01-23
4324,2023-02-13,referral,IN,enterprise,1,2023-06-13
4325,2023-08-22,direct,IN,enterprise,1,2023-09-21
4326,2024-02-06,social,IN,free,0,
4327,2023-09-21,social,AU,free,1,2023-11-20
4328,2023-07-14,direct,BR,starter,1,2024-01-10
4329,2023-09-02,referral,US,free,1,2023-10-02
4330,2023-09-12,email_campaign,US,free,1,2023-10-12
4331,2023-09-19,organic_search,AU,starter,1,2024-05-16
4332,2023-10-06,organic_search,US,growth,1,2023-12-05
4333,2023-06-29,organic_search,IN,starter,1,2024-05-24
4334,2023-05-30,organic_search,BR,free,1,2023-07-29
4335,2023-09-17,referral,US,growth,1,2023-12-16
4336,2024-02-07,direct,US,free,1,2024-04-07
4337,2023-01-27,organic_search,CA,growth,1,2023-06-26
4338,2023-04-25,social,IN,enterprise,0,
4339,2024-01-18,referral,UK,free,1,2024-02-17
4340,2023-07-10,paid_search,US,free,1,2023-12-07
4341,2024-03-13,paid_search,DE,growth,0,
4342,2023-08-18,direct,DE,free,1,2023-10-17
4343,2023-06-10,social,US,free,1,2023-08-09
4344,2023-04-10,social,UK,free,1,2023-06-09
4345,2023-01-29,paid_search,DE,free,1,2023-04-29
4346,2023-03-04,email_campaign,DE,free,1,2023-04-03
4347,2023-08-07,referral,AU,starter,0,
4348,2024-02-05,email_campaign,US,free,1,2024-05-05
4349,2023-05-17,referral,IN,free,1,2023-07-16
4350,2023-11-17,social,UK,free,0,
4351,2024-01-07,paid_search,BR,free,1,2024-06-05
4352,2023-10-12,organic_search,US,growth,0,
4353,2023-08-10,email_campaign,IN,enterprise,1,2023-09-09
4354,2023-12-05,organic_search,US,free,1,2024-01-04
4355,2023-09-14,paid_search,US,free,1,2023-12-13
4356,2024-03-11,social,DE,growth,0,
4357,2023-12-08,paid_search,US,free,1,2024-03-07
4358,2023-12-30,organic_search,US,starter,1,2024-05-28
4359,2023-06-10,paid_search,IN,free,1,2023-07-10
4360,2023-05-31,referral,US,free,1,2023-09-28
4361,2024-02-07,direct,US,starter,0,
4362,2024-02-19,social,CA,free,1,2024-06-18
4363,2023-12-14,paid_search,US,starter,0,
4364,2023-10-27,email_campaign,DE,free,1,2023-12-26
4365,2023-12-14,referral,IN,free,1,2024-01-13
4366,2023-03-21,paid_search,FR,free,1,2023-04-20
4367,2023-02-02,paid_search,AU,enterprise,0,
4368,2024-01-05,social,US,free,1,2024-03-05
4369,2024-01-12,organic_search,CA,free,1,2024-05-11
4370,2023-06-14,organic_search,BR,starter,1,2023-10-12
4371,2023-08-03,paid_search,UK,enterprise,0,
4372,2023-09-07,email_campaign,FR,free,1,2023-10-07
4373,2023-02-19,organic_search,DE,growth,1,2023-11-16
4374,2023-12-11,organic_search,FR,growth,0,
4375,2023-09-25,social,US,free,1,2023-10-25
4376,2023-05-07,paid_search,US,enterprise,1,2023-11-03
4377,2023-11-17,referral,CA,growth,0,
4378,2023-06-20,organic_search,IN,starter,1,2023-10-18
4379,2024-02-08,paid_search,US,free,1,2024-05-08
4380,2023-11-13,direct,US,growth,0,
4381,2023-10-10,organic_search,UK,enterprise,0,
4382,2023-08-11,organic_search,CA,free,1,2023-11-09
4383,2023-10-30,paid_search,IN,free,1,2023-11-29
4384,2023-02-14,paid_search,US,free,1,2023-03-16
4385,2023-06-13,email_campaign,US,free,1,2023-10-11
4386,2023-09-24,email_campaign,IN,free,1,2023-11-23
4387,2023-07-10,organic_search,UK,growth,1,2024-01-06
4388,2024-01-09,direct,US,free,1,2024-02-08
4389,2023-01-01,email_campaign,CA,starter,1,2024-04-25
4390,2024-01-03,organic_search,US,free,1,2024-03-03
4391,2024-03-19,direct,IN,free,1,2024-04-18
4392,2023-02-12,organic_search,AU,free,1,2023-03-14
4393,2023-08-15,organic_search,US,growth,1,2023-11-13
4394,2024-01-01,referral,DE,free,1,2024-03-01
4395,2023-12-08,social,FR,enterprise,1,2024-01-07
4396,2023-12-18,paid_search,BR,free,1,2024-03-17
4397,2023-10-11,organic_search,US,free,1,2024-04-08
4398,2023-12-10,referral,US,starter,1,2024-02-08
4399,2023-04-03,referral,US,enterprise,1,2023-12-29
4400,2023-08-19,paid_search,US,starter,1,2023-12-17
4401,2023-06-10,organic_search,US,free,1,2023-08-09
4402,2024-01-12,paid_search,UK,free,1,2024-03-12
4403,2023-09-10,referral,DE,free,1,2024-01-08
4404,2023-10-25,direct,US,free,1,2023-11-24
4405,2023-07-24,organic_search,FR,starter,1,2023-09-22
4406,2023-01-20,referral,US,growth,1,2024-04-14
4407,2023-05-22,social,US,growth,1,2024-04-16
4408,2024-03-27,organic_search,US,growth,0,
4409,2023-06-11,organic_search,IN,free,1,2023-11-08
4410,2023-04-18,paid_search,US,starter,1,2023-06-17
4411,2024-01-19,organic_search,US,enterprise,0,
4412,2023-10-26,email_campaign,US,free,1,2023-11-25
4413,2024-01-02,organic_search,BR,free,1,2024-02-01
4414,2023-07-08,referral,AU,free,1,2023-10-06
4415,2023-06-02,referral,US,free,1,2023-08-01
4416,2023-10-13,direct,US,free,1,2024-01-11
4417,2023-04-16,referral,BR,starter,1,2023-08-14
4418,2024-03-03,organic_search,CA,free,1,2024-05-02
4419,2024-02-17,paid_search,UK,free,1,2024-03-18
4420,2024-03-06,paid_search,DE,growth,0,
4421,2023-08-02,email_campaign,US,free,1,2023-10-31
4422,2023-06-02,organic_search,CA,growth,1,2023-07-02
4423,2023-09-20,referral,US,free,1,2023-11-19
4424,2023-05-21,organic_search,IN,starter,1,2023-08-19
4425,2023-11-19,organic_search,US,free,1,2023-12-19
4426,2023-11-08,paid_search,UK,free,1,2024-01-07
4427,2023-01-17,paid_search,BR,free,1,2023-08-15
4428,2023-12-02,paid_search,UK,free,1,2024-01-31
4429,2023-01-02,organic_search,US,free,1,2023-04-02
4430,2023-09-22,paid_search,US,starter,1,2024-03-20
